r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.0000000000000000E-002  ,  -0.74216142244842420       ,   -3.0478869090841401     
   4.0000000000000001E-002  ,  -0.80305088728006058       ,   -3.0617647907297654     
   5.9999999999999998E-002  ,  -0.90244579535888692       ,   -3.0843962259908539     
   8.0000000000000002E-002  ,   -1.0372920798536878       ,   -3.1150524079563620     
  0.10000000000000001       ,   -1.2034655625889852       ,   -3.1527497805005367     
  0.12000000000000001       ,   -1.3959166985919165       ,   -3.1962851707750386     
  0.13999999999999999       ,   -1.6088472935993119       ,   -3.2442786847008653     
  0.16000000000000000       ,   -1.8359126529171010       ,   -3.2952227780971035     
  0.17999999999999999       ,   -2.0704416929286151       ,   -3.3475356896850403     
  0.19999999999999998       ,   -2.3056669031754393       ,   -3.3996172639955455     
  0.22000000000000000       ,   -2.5349557112882577       ,   -3.4499051080542995     
  0.23999999999999999       ,   -2.7520347872749080       ,   -3.4969290186857540     
  0.26000000000000001       ,   -2.9511991276158933       ,   -3.5393616874920113     
  0.28000000000000003       ,   -3.1274983708227317       ,   -3.5760638352411847     
  0.30000000000000004       ,   -3.2768936903432402       ,   -3.6061221409336248     
  0.32000000000000001       ,   -3.3963797528913600       ,   -3.6288786050043083     
  0.34000000000000002       ,   -3.4840675759195263       ,   -3.6439503104916779     
  0.36000000000000004       ,   -3.5392256148287546       ,   -3.6512389082035068     
  0.38000000000000000       ,   -3.5622780007344184       ,   -3.6509295381945024     
  0.40000000000000002       ,   -3.5547604718845798       ,   -3.6434792956139677     
  0.42000000000000004       ,   -3.5192361338342022       ,   -3.6295957392536011     
  0.44000000000000000       ,   -3.4591746842782758       ,   -3.6102063112419227     
  0.46000000000000002       ,   -3.3788000908509273       ,   -3.5864198724288969     
  0.48000000000000004       ,   -3.2829128629665143       ,   -3.5594818475426044     
  0.50000000000000000       ,   -3.1766939685952478       ,   -3.5307247064585443     
  0.52000000000000002       ,   -3.0654980799872691       ,   -3.5015156743734810     
  0.54000000000000004       ,   -2.9546441658917892       ,   -3.4732036583216512     
  0.56000000000000005       ,   -2.8492114705703577       ,   -3.4470673970433081     
  0.58000000000000007       ,   -2.7538486327789040       ,   -3.4242667852968389     
  0.59999999999999998       ,   -2.6726031138017139       ,   -3.4057991947252386     
